employee_id,person_type,person_status,ge_hire_date,city,state_name,country_name,function_group,job_function,career_band,industry_focus_name
13867373334,EMPLOYEE,A,7/13/1998 0:00,Wilmington,North Carolina,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
20706373794,EMPLOYEE,A,5/15/2000 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
7020559518,EMPLOYEE,A,6/18/1984 0:00,Evendale,Ohio,United States,Enabling,JOB_FUNCTION_5,CAREER_BAND_7,BUSINESS_SEGMENT_4
8755981032,EMPLOYEE,A,3/20/1991 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
6131035148,EMPLOYEE,A,1/14/1998 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
12407150097,EMPLOYEE,A,8/19/1987 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
12407150511,EMPLOYEE,A,9/30/1985 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
8755985076,EMPLOYEE,A,10/24/1987 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_10,BUSINESS_SEGMENT_4
13867392813,EMPLOYEE,A,1/21/1985 0:00,Evendale,Ohio,United States,Enabling,JOB_FUNCTION_10,CAREER_BAND_10,BUSINESS_SEGMENT_4
7020566371,EMPLOYEE,A,2/8/1984 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_10,BUSINESS_SEGMENT_4
20842305043,EMPLOYEE,A,1/20/1989 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
10875810121,EMPLOYEE,A,1/4/1999 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_19,CAREER_BAND_10,BUSINESS_SEGMENT_4
20901057013,EMPLOYEE,A,8/5/1987 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
20306031909,EMPLOYEE,A,3/15/1999 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
20306032102,EMPLOYEE,A,8/1/1986 0:00,Evendale,Ohio,United States,Commercial,JOB_FUNCTION_18,CAREER_BAND_10,BUSINESS_SEGMENT_4
3931141186,EMPLOYEE,A,6/27/1986 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
20306041287,EMPLOYEE,A,6/23/1980 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
3931143020,EMPLOYEE,A,6/14/1991 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
16456281483,EMPLOYEE,A,3/26/1990 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
20306060818,EMPLOYEE,A,2/20/1989 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
14164673913,EMPLOYEE,A,10/23/1989 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
590645789,EMPLOYEE,A,7/10/1989 0:00,West Chester,Ohio,United States,Commercial,JOB_FUNCTION_18,CAREER_BAND_10,BUSINESS_SEGMENT_4
20306070197,EMPLOYEE,A,8/4/1987 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
14164680725,EMPLOYEE,A,6/24/1998 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
7871341866,EMPLOYEE,A,9/23/1996 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
3931150601,EMPLOYEE,A,10/2/1989 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
20306090308,EMPLOYEE,A,11/20/1986 0:00,Lynn,Massachusetts,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
7871345352,EMPLOYEE,A,7/16/1979 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
18874402351,EMPLOYEE,I,9/9/1985 0:00,Evendale,Ohio,United States,Commercial,JOB_FUNCTION_22,CAREER_BAND_10,BUSINESS_SEGMENT_4
18681277714,EMPLOYEE,A,8/26/1996 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
7871349325,EMPLOYEE,A,6/28/1985 0:00,,Florida,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
14164700621,EMPLOYEE,A,6/5/1978 0:00,Lynn,Massachusetts,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
18681286698,EMPLOYEE,I,1/15/1979 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
10875856625,EMPLOYEE,A,5/17/1989 0:00,Dayton,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_2,BUSINESS_SEGMENT_4
10875856676,EMPLOYEE,A,2/17/1989 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_10,BUSINESS_SEGMENT_4
20995572655,EMPLOYEE,A,7/14/1987 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
16582442860,EMPLOYEE,A,3/31/1986 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
20995592549,EMPLOYEE,A,8/13/1990 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
2313397420,EMPLOYEE,A,3/31/1986 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
16582458494,EMPLOYEE,A,7/26/1999 0:00,Muskegon,Michigan,United States,Enabling,JOB_FUNCTION_10,CAREER_BAND_10,BUSINESS_SEGMENT_4
90641650,EMPLOYEE,A,1/11/1999 0:00,Lynn,Massachusetts,United States,Production,JOB_FUNCTION_7,CAREER_BAND_2,BUSINESS_SEGMENT_4
90641692,EMPLOYEE,A,9/17/1997 0:00,Norton Shores,Michigan,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_4
14998614958,EMPLOYEE,A,8/18/1997 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_25,CAREER_BAND_4,BUSINESS_SEGMENT_4
1113209735,EMPLOYEE,A,9/17/1997 0:00,Muskegon,Michigan,United States,Production,JOB_FUNCTION_16,CAREER_BAND_3,BUSINESS_SEGMENT_4
13358082909,EMPLOYEE,A,11/17/1986 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
2313401859,EMPLOYEE,A,9/27/1982 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_7,BUSINESS_SEGMENT_4
1113210286,EMPLOYEE,A,3/12/1990 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
90641866,EMPLOYEE,I,8/6/1984 0:00,West Chester,Ohio,United States,Commercial,JOB_FUNCTION_18,CAREER_BAND_10,BUSINESS_SEGMENT_4
13358096139,EMPLOYEE,A,3/7/1984 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
20826034854,EMPLOYEE,A,9/17/1997 0:00,Muskegon,Michigan,United States,Production,JOB_FUNCTION_16,CAREER_BAND_10,BUSINESS_SEGMENT_4
19616315497,EMPLOYEE,A,9/24/1984 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
14557019078,EMPLOYEE,A,8/5/1974 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_25,CAREER_BAND_10,BUSINESS_SEGMENT_4
19999583422,EMPLOYEE,A,1/14/1985 0:00,Evendale,Ohio,United States,Commercial,JOB_FUNCTION_18,CAREER_BAND_10,BUSINESS_SEGMENT_4
19616343611,EMPLOYEE,A,2/1/2000 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
19616352298,EMPLOYEE,A,9/8/1980 0:00,Evendale,Ohio,United States,Commercial,JOB_FUNCTION_18,CAREER_BAND_2,BUSINESS_SEGMENT_4
14557047011,EMPLOYEE,A,12/9/1997 0:00,Evendale,Ohio,United States,Enabling,JOB_FUNCTION_8,CAREER_BAND_4,BUSINESS_SEGMENT_4
19616361638,EMPLOYEE,A,7/5/1998 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_2,BUSINESS_SEGMENT_4
1894884729,EMPLOYEE,A,9/6/1985 0:00,Evendale,Ohio,United States,Enabling,JOB_FUNCTION_21,CAREER_BAND_10,BUSINESS_SEGMENT_4
20826124200,EMPLOYEE,A,8/18/1986 0:00,Evendale,Ohio,United States,Enabling,JOB_FUNCTION_10,CAREER_BAND_10,BUSINESS_SEGMENT_4
20483880343,EMPLOYEE,I,12/19/1985 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_25,CAREER_BAND_4,BUSINESS_SEGMENT_4
3901172746,EMPLOYEE,A,4/20/1998 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_10,BUSINESS_SEGMENT_4
20483900338,EMPLOYEE,A,8/5/1985 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_7,BUSINESS_SEGMENT_4
20329551658,EMPLOYEE,A,6/6/1984 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
12929168590,EMPLOYEE,A,2/21/1986 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
10035816604,EMPLOYEE,A,4/10/2000 0:00,Ellisville,Mississippi,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
20483919942,EMPLOYEE,I,6/30/1980 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_10,BUSINESS_SEGMENT_4
12929193215,EMPLOYEE,I,3/12/1979 0:00,Erlanger,Kentucky,United States,Production,JOB_FUNCTION_16,CAREER_BAND_10,BUSINESS_SEGMENT_4
20329599670,EMPLOYEE,A,11/9/1988 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
3256494829,EMPLOYEE,A,6/15/1987 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
20329609931,EMPLOYEE,A,12/21/1987 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
10035845036,EMPLOYEE,A,3/13/1980 0:00,,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
14397791069,EMPLOYEE,A,2/20/1981 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_4
14397797924,EMPLOYEE,A,2/15/1999 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
19842327439,EMPLOYEE,A,4/19/1977 0:00,Lynn,Massachusetts,United States,Production,JOB_FUNCTION_7,CAREER_BAND_7,BUSINESS_SEGMENT_4
20773504426,EMPLOYEE,A,10/11/1999 0:00,Evendale,Ohio,United States,Enabling,JOB_FUNCTION_14,CAREER_BAND_10,BUSINESS_SEGMENT_4
18282534825,EMPLOYEE,A,8/6/1973 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_7,BUSINESS_SEGMENT_4
18282552322,EMPLOYEE,A,6/1/1999 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
19842365797,EMPLOYEE,I,7/5/1979 0:00,Evendale,Ohio,United States,Commercial,JOB_FUNCTION_18,CAREER_BAND_2,BUSINESS_SEGMENT_4
20990760377,EMPLOYEE,A,9/2/1997 0:00,McAllen,Texas,United States,Commercial,JOB_FUNCTION_17,CAREER_BAND_3,BUSINESS_SEGMENT_4
17870531541,EMPLOYEE,A,1/15/1996 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_2,BUSINESS_SEGMENT_4
6535935242,EMPLOYEE,A,5/18/1993 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
15914946917,EMPLOYEE,A,8/5/1996 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
20935427827,EMPLOYEE,A,4/3/2000 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
15914961845,EMPLOYEE,A,2/6/1989 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
3318672769,EMPLOYEE,A,12/28/1984 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_10,BUSINESS_SEGMENT_4
17870565661,EMPLOYEE,A,12/1/1994 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
3318674302,EMPLOYEE,A,7/26/1978 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_7,BUSINESS_SEGMENT_4
14915941202,EMPLOYEE,A,2/21/2000 0:00,McAllen,Texas,United States,Production,JOB_FUNCTION_24,CAREER_BAND_4,BUSINESS_SEGMENT_4
15914992459,EMPLOYEE,A,7/21/1987 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
20617520063,EMPLOYEE,I,4/24/1978 0:00,Arkansas City,Kansas,United States,Enabling,JOB_FUNCTION_10,CAREER_BAND_7,BUSINESS_SEGMENT_4
8596269044,EMPLOYEE,A,7/14/1980 0:00,Arkansas City,Kansas,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
803326213,EMPLOYEE,A,11/27/1989 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
20617559625,EMPLOYEE,A,8/9/1989 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
20863823603,EMPLOYEE,A,7/8/1996 0:00,Arkansas City,Kansas,United States,Production,JOB_FUNCTION_24,CAREER_BAND_4,BUSINESS_SEGMENT_4
20863833935,EMPLOYEE,A,9/27/1983 0:00,Arkansas City,Kansas,United States,Production,JOB_FUNCTION_16,CAREER_BAND_10,BUSINESS_SEGMENT_4
20251335991,EMPLOYEE,A,1/16/1984 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
20990345000,EMPLOYEE,A,5/26/1998 0:00,Washington,District Of Columbia,United States,Enabling,JOB_FUNCTION_14,CAREER_BAND_10,BUSINESS_SEGMENT_4
5660156664,EMPLOYEE,A,8/21/1989 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
20979561180,EMPLOYEE,A,4/24/1995 0:00,Springdale,Ohio,United States,Production,JOB_FUNCTION_24,CAREER_BAND_4,BUSINESS_SEGMENT_4
20979571569,EMPLOYEE,A,3/13/1978 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
12407603572,EMPLOYEE,A,5/2/2000 0:00,Arkansas City,Kansas,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_4
19329654131,EMPLOYEE,A,6/18/1979 0:00,Lynn,Massachusetts,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
19329654407,EMPLOYEE,A,11/27/1992 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
17541488545,EMPLOYEE,A,3/29/1993 0:00,Durham,North Carolina,United States,Enabling,JOB_FUNCTION_21,CAREER_BAND_10,BUSINESS_SEGMENT_4
19811083351,EMPLOYEE,A,9/15/1986 0:00,Lynn,Massachusetts,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
13150935719,EMPLOYEE,A,6/8/1981 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
6131315636,EMPLOYEE,A,6/26/1995 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_2,BUSINESS_SEGMENT_4
8756385276,EMPLOYEE,A,5/15/2000 0:00,Lynn,Massachusetts,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
20707369988,EMPLOYEE,A,6/1/2000 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
13868047037,EMPLOYEE,A,6/12/2000 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
20707379650,EMPLOYEE,A,6/21/2000 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
13150972850,EMPLOYEE,A,5/30/2000 0:00,Lynn,Massachusetts,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
7896502813,EMPLOYEE,A,8/25/2000 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
6131329999,EMPLOYEE,A,7/17/2000 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
20707389017,EMPLOYEE,A,6/5/2000 0:00,Lynn,Massachusetts,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
7896506460,EMPLOYEE,A,7/17/2000 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
7896506498,EMPLOYEE,A,7/19/2000 0:00,Gothenburg,Gotland,Sweden,Commercial,JOB_FUNCTION_18,CAREER_BAND_10,BUSINESS_SEGMENT_4
20843277704,EMPLOYEE,A,7/10/2000 0:00,West Chester,Ohio,United States,Commercial,JOB_FUNCTION_18,CAREER_BAND_10,BUSINESS_SEGMENT_4
12407747129,EMPLOYEE,A,6/28/2000 0:00,West Chester,Ohio,United States,Commercial,JOB_FUNCTION_18,CAREER_BAND_2,BUSINESS_SEGMENT_4
20530333096,EMPLOYEE,A,6/26/2000 0:00,Lynn,Massachusetts,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
20902052320,EMPLOYEE,I,7/17/2000 0:00,Grand Prairie,Texas,United States,Production,JOB_FUNCTION_16,CAREER_BAND_8,BUSINESS_SEGMENT_4
18682104424,EMPLOYEE,A,7/10/2000 0:00,Durham,North Carolina,United States,Production,JOB_FUNCTION_16,CAREER_BAND_10,BUSINESS_SEGMENT_4
18682104780,EMPLOYEE,A,7/17/2000 0:00,Evendale,Ohio,United States,Enabling,JOB_FUNCTION_10,CAREER_BAND_4,BUSINESS_SEGMENT_4
14165327862,EMPLOYEE,A,8/21/2000 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
3931328480,EMPLOYEE,A,8/14/2000 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_2,BUSINESS_SEGMENT_4
7871701444,EMPLOYEE,A,8/28/2000 0:00,Dayton,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
20902071528,EMPLOYEE,A,8/28/2000 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
18875265198,EMPLOYEE,A,9/11/2000 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
7871708977,EMPLOYEE,A,9/25/2000 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
10876353971,EMPLOYEE,A,10/17/2000 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
18875292698,EMPLOYEE,A,11/20/2000 0:00,West Chester,Ohio,United States,Commercial,JOB_FUNCTION_18,CAREER_BAND_10,BUSINESS_SEGMENT_4
20996572858,EMPLOYEE,A,8/8/1983 0:00,Baltimore,Maryland,United States,Production,JOB_FUNCTION_7,CAREER_BAND_7,BUSINESS_SEGMENT_4
20996592852,EMPLOYEE,A,12/5/1995 0:00,Baltimore,Maryland,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_4
15817274463,EMPLOYEE,A,1/3/2001 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
20932764565,EMPLOYEE,A,10/10/1994 0:00,Baltimore,Maryland,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
16583240091,EMPLOYEE,A,11/10/1997 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
1113260620,EMPLOYEE,A,4/23/1984 0:00,Baltimore,Maryland,United States,Production,JOB_FUNCTION_25,CAREER_BAND_10,BUSINESS_SEGMENT_4
14265631909,EMPLOYEE,A,10/22/1990 0:00,Baltimore,Maryland,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_4
15817304889,EMPLOYEE,A,2/4/1985 0:00,Baltimore,Maryland,United States,Production,JOB_FUNCTION_16,CAREER_BAND_8,BUSINESS_SEGMENT_4
1113262745,EMPLOYEE,A,9/11/2000 0:00,Baltimore,Maryland,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
2313511978,EMPLOYEE,A,6/4/1979 0:00,Baltimore,Maryland,United States,Production,JOB_FUNCTION_25,CAREER_BAND_10,BUSINESS_SEGMENT_4
20996653034,EMPLOYEE,A,1/26/1998 0:00,Baltimore,Maryland,United States,Production,JOB_FUNCTION_25,CAREER_BAND_4,BUSINESS_SEGMENT_4
13358725757,EMPLOYEE,I,1/8/2001 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_10,BUSINESS_SEGMENT_4
14999357396,EMPLOYEE,A,6/16/1980 0:00,Baltimore,Maryland,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
1113263784,EMPLOYEE,A,2/1/2001 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
20932833634,EMPLOYEE,A,1/17/2001 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
20827026580,EMPLOYEE,A,2/12/2001 0:00,West Chester,Ohio,United States,Commercial,JOB_FUNCTION_18,CAREER_BAND_10,BUSINESS_SEGMENT_4
1894969558,EMPLOYEE,A,2/26/2001 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
19617258583,EMPLOYEE,A,1/8/2001 0:00,Baltimore,Maryland,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_4
3043593577,EMPLOYEE,A,2/26/2001 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_4
10618550309,EMPLOYEE,A,10/1/1998 0:00,Petropolis,Rio de Janeiro,Brazil,Production,JOB_FUNCTION_16,CAREER_BAND_3,BUSINESS_SEGMENT_4
3043595070,EMPLOYEE,A,2/6/1996 0:00,Petropolis,Rio de Janeiro,Brazil,Production,JOB_FUNCTION_16,CAREER_BAND_3,BUSINESS_SEGMENT_4
20827056229,EMPLOYEE,A,7/1/2000 0:00,Petropolis,Rio de Janeiro,Brazil,Production,JOB_FUNCTION_16,CAREER_BAND_7,BUSINESS_SEGMENT_4
3043596563,EMPLOYEE,A,7/16/1996 0:00,Petropolis,Rio de Janeiro,Brazil,Production,JOB_FUNCTION_16,CAREER_BAND_3,BUSINESS_SEGMENT_4
3043597910,EMPLOYEE,A,9/14/1998 0:00,Petropolis,Rio de Janeiro,Brazil,Production,JOB_FUNCTION_16,CAREER_BAND_3,BUSINESS_SEGMENT_4
17949633856,EMPLOYEE,A,5/4/1995 0:00,Petropolis,Rio de Janeiro,Brazil,Enabling,JOB_FUNCTION_10,CAREER_BAND_4,BUSINESS_SEGMENT_4
20827076161,EMPLOYEE,A,10/6/1993 0:00,Petropolis,Rio de Janeiro,Brazil,Production,JOB_FUNCTION_16,CAREER_BAND_7,BUSINESS_SEGMENT_4
20000555026,EMPLOYEE,A,10/1/1998 0:00,Petropolis,Rio de Janeiro,Brazil,Production,JOB_FUNCTION_16,CAREER_BAND_3,BUSINESS_SEGMENT_4
7189125997,EMPLOYEE,A,2/13/1995 0:00,Petropolis,Rio de Janeiro,Brazil,Production,JOB_FUNCTION_16,CAREER_BAND_3,BUSINESS_SEGMENT_4
14557760933,EMPLOYEE,A,5/10/2000 0:00,Petropolis,Rio de Janeiro,Brazil,Production,JOB_FUNCTION_16,CAREER_BAND_7,BUSINESS_SEGMENT_4
20920300309,EMPLOYEE,A,5/11/1981 0:00,Petropolis,Rio de Janeiro,Brazil,Production,JOB_FUNCTION_16,CAREER_BAND_3,BUSINESS_SEGMENT_4
20920320928,EMPLOYEE,A,11/18/1985 0:00,Petropolis,Rio de Janeiro,Brazil,Production,JOB_FUNCTION_25,CAREER_BAND_7,BUSINESS_SEGMENT_4
17737706902,EMPLOYEE,A,10/1/1998 0:00,Petropolis,Rio de Janeiro,Brazil,Production,JOB_FUNCTION_16,CAREER_BAND_3,BUSINESS_SEGMENT_4
17737707155,EMPLOYEE,A,4/5/1982 0:00,Petropolis,Rio de Janeiro,Brazil,Production,JOB_FUNCTION_16,CAREER_BAND_7,BUSINESS_SEGMENT_4
20484904147,EMPLOYEE,A,8/18/1986 0:00,Petropolis,Rio de Janeiro,Brazil,Production,JOB_FUNCTION_16,CAREER_BAND_3,BUSINESS_SEGMENT_4
